Leg	Site	Hole	Core	Core_type	Section_number	Section_type	Top_cm	Depth_mbsf	Section_id	Density	Run_number	Run_timestamp	Core_status	Liner_status	Requested_daq_interval	Requested_daq_period	Actual_daq_period	Measured_counts	Core_diameter	Calibration_timestamp	Calib_density_m0	Calib_density_m1	Calib_density_mse
208	1262	C	2	H	3	S	87	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37137	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	90	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	36847	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	92	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37565	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	95	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37039	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	97	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37084	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	100	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37168	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	102	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37339	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	105	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37315	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	107	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37029	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	110	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37335	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	112	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37192	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	115	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	36920	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	117	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	36690	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	120	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	36994	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	122	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37132	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	125	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	36523	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	127	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37256	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	130	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37716	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	132	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37365	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	135	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37574	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	137	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	36993	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	140	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37080	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	3	S	142	103	388090	1	316	2003-03-28 22:48:00	FULL	FULL	2.5	5	5	37137	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	5	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36922	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	7	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36641	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	10	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37040	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	12	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37443	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	15	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37440	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	17	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37140	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	20	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37436	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	22	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37298	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	25	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36979	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	27	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37053	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	30	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37588	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	32	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37332	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	35	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37047	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	37	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36942	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	40	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36381	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	42	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36948	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	45	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37073	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	47	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37209	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	50	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37163	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	52	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37081	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	55	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37349	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	57	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37507	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	60	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37180	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	62	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37221	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	65	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37140	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	67	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37169	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	70	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37104	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	72	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37077	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	75	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37093	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	77	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37042	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	80	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36705	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	82	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36741	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	85	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36399	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	87	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36451	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	90	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36638	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	92	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36552	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	95	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37044	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	97	104	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37038	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	100	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37175	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	102	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37387	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	105	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37122	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	107	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37524	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	110	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37311	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	112	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37583	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	115	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37402	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	117	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37142	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	120	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37040	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	122	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37079	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	125	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	36795	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	127	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37356	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	130	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37590	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	132	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37646	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	135	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37127	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	137	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37548	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	140	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37457	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	4	S	142	105	388095	1	317	2003-03-28 23:08:00	FULL	FULL	2.5	5	5	37047	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	5	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36941	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	7	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37234	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	10	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37449	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	12	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36951	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	15	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37336	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	17	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37695	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	20	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37149	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	22	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37331	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	25	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37124	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	27	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37674	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	30	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37761	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	32	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37202	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	35	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37216	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	37	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37077	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	40	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37229	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	42	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36393	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	45	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36816	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	47	105	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37374	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	50	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37091	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	52	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37125	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	55	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36517	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	57	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36622	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	60	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36235	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	62	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36696	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	65	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37195	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	67	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36597	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	70	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36876	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	72	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37314	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	75	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37367	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	77	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37895	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	80	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37113	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	82	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36946	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	85	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37464	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	87	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37694	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	90	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37520	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	92	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37102	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	95	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36955	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	97	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	36509	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	100	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37170	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	102	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37382	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	105	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37624	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	107	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37738	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	110	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37659	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	112	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37347	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	115	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37536	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	117	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37152	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	120	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37777	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	122	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37109	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	125	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37228	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
208	1262	C	2	H	5	S	127	106	388100	1	318	2003-03-28 23:26:00	FULL	FULL	2.5	5	5	37502	6.6000000000000005	2003-03-18 07:14:00	21.6935	-2.2234000000000003	1.9999999999999998e-05
